customer_id,first_name,last_name,age,gender,signup_date,loyalty_tier,city,state,country,acquisition_channel,preferred_device,marketing_opt_in
543532,Lea,Robert,43,Femme,2024-02-12,Silver,Genève,Genève,Suisse,Email,Mobile,Yes
499665,Leo,Thomas,45,Homme,2024-06-12,Bronze,Lyon,Auvergne-Rhône-Alpes,France,Paid Search,Mobile,Yes
616780,Camille,Girard,20,Femme,2024-05-28,Silver,Marseille,Provence-Alpes-Côte d’Azur,France,Organic Search,Desktop,Yes
812830,Emma,Michel,37,Homme,2024-12-27,Bronze,Paris,Île-de-France,France,Paid Search,Tablet,No
729423,Lea,Vincent,37,Femme,2025-09-17,Bronze,Marseille,Provence-Alpes-Côte d’Azur,France,Email,Desktop,Yes
784695,Camille,Martinez,32,Homme,2025-07-30,Bronze,Lyon,Auvergne-Rhône-Alpes,France,Social Media,Desktop,Yes
651126,Jules,Andre,18,Femme,2025-07-11,Bronze,Lyon,Auvergne-Rhône-Alpes,France,Organic Search,Mobile,Yes
101244,Liam,Martin,42,Femme,2024-03-02,Bronze,Lille,Hauts-de-France,France,Organic Search,Desktop,Yes
363608,Ava,Francois,50,Homme,2024-05-05,Silver,Lyon,Auvergne-Rhône-Alpes,France,Social Media,Desktop,Yes
858397,Alice,Laurent,42,Femme,2024-11-15,Bronze,Lille,Hauts-de-France,France,Paid Search,Desktop,Yes
760200,Leo,Lefebvre,36,Femme,2025-03-12,Bronze,Strasbourg,Grand Est,France,Paid Search,Desktop,Yes
405338,Ines,Moreau,45,Femme,2024-03-30,Bronze,Lyon,Auvergne-Rhône-Alpes,France,Direct,Mobile,Yes
906617,Eva,Simon,26,Femme,2025-05-10,Bronze,Toulouse,Occitanie,France,Organic Search,Tablet,Yes
552681,Olivia,Petit,61,Femme,2024-06-21,Bronze,Genève,Genève,Suisse,Direct,Mobile,Yes
988265,Noah,Bernard,20,Femme,2025-12-02,Bronze,Paris,Île-de-France,France,Organic Search,Mobile,No
180687,Lucas,Simon,30,Femme,2024-09-15,Silver,Lyon,Auvergne-Rhône-Alpes,France,Social Media,Mobile,Yes
142846,Ines,Laurent,34,Femme,2025-08-19,Bronze,Marseille,Provence-Alpes-Côte d’Azur,France,Paid Search,Desktop,Yes
322606,Camille,Bernard,18,Homme,2024-10-26,Silver,Lyon,Auvergne-Rhône-Alpes,France,Organic Search,Tablet,Yes
286983,Noah,Moreau,26,Homme,2024-04-11,Silver,Paris,Île-de-France,France,Social Media,Desktop,Yes
578279,Ethan,Roux,36,Femme,2024-01-09,Silver,Paris,Île-de-France,France,Organic Search,Mobile,Yes
770978,Tom,Francois,43,Femme,2025-07-11,Bronze,Lille,Hauts-de-France,France,Organic Search,Mobile,Yes
979191,Arthur,Petit,43,Homme,2024-11-21,Bronze,Lyon,Auvergne-Rhône-Alpes,France,Paid Search,Mobile,Yes
248706,Nora,Dupont,46,Femme,2024-04-22,Silver,Marseille,Provence-Alpes-Côte d’Azur,France,Paid Search,Desktop,Yes
153668,Sarah,Legrand,19,Femme,2024-03-30,Bronze,Lille,Hauts-de-France,France,Social Media,Mobile,Yes
426016,Sami,Michel,27,Homme,2024-10-14,Silver,Paris,Île-de-France,France,Direct,Mobile,Yes
215775,Emma,Bernard,31,Femme,2025-12-02,Bronze,Marseille,Provence-Alpes-Côte d’Azur,France,Social Media,Desktop,No
843951,Sami,Vincent,32,Homme,2025-08-23,Bronze,Marseille,Provence-Alpes-Côte d’Azur,France,Direct,Desktop,Yes
119473,Alice,Dubois,53,Non précisé,2024-12-10,Bronze,Marseille,Provence-Alpes-Côte d’Azur,France,Referral,Mobile,No
296517,Eva,Bonnet,27,Homme,2024-02-09,Bronze,Bruxelles,Bruxelles-Capitale,Belgique,Paid Search,Mobile,No
311826,Ethan,Bertrand,57,Homme,2024-07-13,Bronze,Lyon,Auvergne-Rhône-Alpes,France,Organic Search,Mobile,Yes
916917,Yanis,Bonnet,54,Femme,2024-01-13,Silver,Bruxelles,Bruxelles-Capitale,Belgique,Paid Search,Mobile,Yes
874355,Chloe,Mercier,28,Homme,2024-11-13,Bronze,Strasbourg,Grand Est,France,Organic Search,Desktop,No
220868,Chloe,Vincent,21,Homme,2025-04-11,Bronze,Lyon,Auvergne-Rhône-Alpes,France,Direct,Mobile,Yes
551665,Olivia,Bonnet,59,Femme,2024-05-22,Silver,Lyon,Auvergne-Rhône-Alpes,France,Paid Search,Tablet,Yes
674593,Sarah,Robert,44,Femme,2025-05-21,Silver,Bruxelles,Bruxelles-Capitale,Belgique,Email,Mobile,Yes
775109,Adam,Bernard,41,Femme,2024-02-26,Bronze,Toulouse,Occitanie,France,Organic Search,Mobile,Yes
291896,Ethan,Dupont,27,Homme,2024-09-01,Silver,Bordeaux,Nouvelle-Aquitaine,France,Social Media,Desktop,Yes
636450,Liam,Bonnet,40,Homme,2024-05-18,Bronze,Paris,Île-de-France,France,Paid Search,Mobile,Yes
752309,Ava,Andre,18,Homme,2025-10-25,Bronze,Lyon,Auvergne-Rhône-Alpes,France,Referral,Mobile,Yes
927673,Alice,Andre,55,Homme,2024-10-13,Silver,Lille,Hauts-de-France,France,Referral,Desktop,No
252615,Gabriel,Garcia,42,Homme,2025-07-16,Bronze,Genève,Genève,Suisse,Organic Search,Mobile,No
349886,Ines,Moreau,19,Homme,2024-02-06,Silver,Bordeaux,Nouvelle-Aquitaine,France,Paid Search,Mobile,Yes
547877,Ethan,Lefebvre,46,Homme,2024-01-10,Silver,Toulouse,Occitanie,France,Direct,Desktop,Yes
891384,Arthur,Lefebvre,61,Homme,2024-08-13,Bronze,Bruxelles,Bruxelles-Capitale,Belgique,Referral,Desktop,No
878150,Ethan,Simon,37,Femme,2024-06-26,Bronze,Lille,Hauts-de-France,France,Organic Search,Mobile,No
603867,Tom,Legrand,37,Homme,2025-02-09,Silver,Paris,Île-de-France,France,Email,Mobile,Yes
937039,Ines,Fournier,48,Femme,2025-06-03,Bronze,Lyon,Auvergne-Rhône-Alpes,France,Social Media,Mobile,Yes
258802,Adam,Thomas,18,Femme,2024-03-02,Silver,Lille,Hauts-de-France,France,Referral,Mobile,No
634219,Nora,Laurent,45,Femme,2025-12-26,Bronze,Paris,Île-de-France,France,Direct,Desktop,No
825035,Lucas,Dupont,37,Femme,2024-10-15,Bronze,Paris,Île-de-France,France,Referral,Mobile,Yes
388402,Yanis,Richard,41,Femme,2024-05-08,Bronze,Marseille,Provence-Alpes-Côte d’Azur,France,Organic Search,Mobile,Yes
385849,Ethan,Dupont,58,Homme,2024-08-15,Silver,Dakar,Dakar,Sénégal,Organic Search,Mobile,Yes
759117,Ines,David,23,Femme,2025-01-30,Bronze,Lyon,Auvergne-Rhône-Alpes,France,Social Media,Desktop,Yes
865030,Liam,Michel,18,Homme,2025-12-31,Bronze,Paris,Île-de-France,France,Organic Search,Mobile,Yes
566574,Liam,Bonnet,39,Homme,2025-10-28,Bronze,Strasbourg,Grand Est,France,Paid Search,Mobile,No
622778,Sarah,Martin,37,Femme,2025-10-31,Bronze,Bordeaux,Nouvelle-Aquitaine,France,Paid Search,Desktop,Yes
135344,Sarah,Lambert,43,Femme,2024-10-03,Silver,Paris,Île-de-France,France,Social Media,Desktop,Yes
950545,Noah,Durand,18,Femme,2024-10-23,Bronze,Paris,Île-de-France,France,Social Media,Mobile,Yes
316389,Camille,Thomas,42,Femme,2025-06-19,Bronze,Marseille,Provence-Alpes-Côte d’Azur,France,Paid Search,Mobile,Yes
760915,Lucas,Morel,33,Femme,2024-08-27,Silver,Genève,Genève,Suisse,Social Media,Mobile,No
441319,Ethan,Bonnet,60,Homme,2025-10-30,Bronze,Lyon,Auvergne-Rhône-Alpes,France,Organic Search,Mobile,Yes
548732,Leo,Francois,42,Homme,2024-01-21,Bronze,Lyon,Auvergne-Rhône-Alpes,France,Direct,Mobile,Yes
147730,Alice,Bernard,32,Femme,2025-03-16,Bronze,Bruxelles,Bruxelles-Capitale,Belgique,Referral,Desktop,Yes
256754,Mia,Laurent,29,Homme,2025-03-21,Bronze,Montréal,Québec,Canada,Email,Mobile,Yes
850524,Nora,Simon,34,Femme,2025-10-02,Bronze,Bordeaux,Nouvelle-Aquitaine,France,Social Media,Desktop,Yes
270516,Noah,Francois,34,Non précisé,2025-07-29,Bronze,Genève,Genève,Suisse,Social Media,Mobile,No
239214,Alice,Thomas,30,Homme,2024-10-02,Bronze,Bordeaux,Nouvelle-Aquitaine,France,Paid Search,Mobile,Yes
101039,Emma,Thomas,37,Homme,2024-10-16,Bronze,Bordeaux,Nouvelle-Aquitaine,France,Email,Mobile,Yes
680839,Eva,Robert,53,Homme,2025-04-19,Bronze,Paris,Île-de-France,France,Referral,Mobile,Yes
627159,Leo,Durand,33,Homme,2024-10-02,Bronze,Paris,Île-de-France,France,Paid Search,Mobile,Yes
534490,Nora,David,44,Femme,2025-09-24,Bronze,Bordeaux,Nouvelle-Aquitaine,France,Direct,Mobile,Yes
264538,Nora,Lefebvre,47,Femme,2024-01-20,Bronze,Strasbourg,Grand Est,France,Email,Mobile,Yes
204963,Ethan,Martinez,41,Homme,2025-11-08,Bronze,Paris,Île-de-France,France,Paid Search,Mobile,Yes
727033,Adam,Michel,33,Homme,2025-12-03,Silver,Strasbourg,Grand Est,France,Paid Search,Mobile,Yes
893579,Eva,Legrand,43,Homme,2025-10-19,Bronze,Paris,Île-de-France,France,Referral,Mobile,Yes
104473,Sarah,Girard,45,Femme,2024-12-06,Bronze,Bruxelles,Bruxelles-Capitale,Belgique,Paid Search,Mobile,No
736777,Gabriel,Roux,29,Homme,2025-10-05,Bronze,Marseille,Provence-Alpes-Côte d’Azur,France,Social Media,Mobile,Yes
229805,Lucas,Lambert,31,Homme,2025-05-27,Bronze,Bordeaux,Nouvelle-Aquitaine,France,Referral,Desktop,No
262520,Eva,Morel,25,Femme,2025-07-27,Bronze,Marseille,Provence-Alpes-Côte d’Azur,France,Direct,Mobile,Yes
756439,Sami,David,51,Homme,2024-01-22,Silver,Lyon,Auvergne-Rhône-Alpes,France,Organic Search,Mobile,No
385698,Gabriel,Girard,62,Non précisé,2024-11-28,Silver,Genève,Genève,Suisse,Paid Search,Mobile,Yes
944258,Camille,Dupont,32,Femme,2024-08-21,Bronze,Paris,Île-de-France,France,Paid Search,Mobile,No
218807,Sami,Michel,26,Homme,2024-10-28,Bronze,Lille,Hauts-de-France,France,Direct,Mobile,No
445004,Hugo,Lambert,23,Homme,2024-10-15,Silver,Marseille,Provence-Alpes-Côte d’Azur,France,Paid Search,Desktop,Yes
110045,Olivia,Dupont,42,Homme,2025-09-01,Bronze,Paris,Île-de-France,France,Direct,Tablet,No
104428,Leo,Michel,64,Homme,2025-06-20,Silver,Bordeaux,Nouvelle-Aquitaine,France,Social Media,Mobile,Yes
381770,Nathan,Garcia,35,Homme,2024-06-29,Bronze,Lille,Hauts-de-France,France,Organic Search,Mobile,Yes
626632,Lina,Martinez,25,Homme,2025-06-03,Silver,Strasbourg,Grand Est,France,Direct,Desktop,Yes
366627,Ava,Laurent,31,Femme,2025-02-14,Silver,Toulouse,Occitanie,France,Social Media,Mobile,No
648715,Sami,Fournier,32,Femme,2025-01-25,Bronze,Lille,Hauts-de-France,France,Direct,Desktop,No
148890,Adam,Michel,41,Homme,2025-02-16,Bronze,Montréal,Québec,Canada,Organic Search,Mobile,Yes
473815,Lea,Bernard,18,Homme,2025-11-15,Bronze,Montréal,Québec,Canada,Organic Search,Mobile,Yes
738362,Gabriel,Thomas,32,Homme,2024-11-15,Bronze,Lyon,Auvergne-Rhône-Alpes,France,Organic Search,Mobile,Yes
361412,Gabriel,Durand,55,Homme,2025-10-21,Silver,Paris,Île-de-France,France,Email,Desktop,Yes
125214,Nora,Francois,33,Homme,2025-03-12,Bronze,Toulouse,Occitanie,France,Paid Search,Mobile,Yes
223018,Yanis,Simon,44,Homme,2024-08-02,Silver,Toulouse,Occitanie,France,Organic Search,Mobile,No
302877,Lea,Garcia,37,Femme,2025-01-07,Bronze,Strasbourg,Grand Est,France,Email,Desktop,Yes
823600,Eva,Mercier,46,Femme,2025-03-21,Bronze,Lille,Hauts-de-France,France,Referral,Mobile,No
141639,Manon,Morel,30,Femme,2025-06-22,Silver,Bruxelles,Bruxelles-Capitale,Belgique,Organic Search,Mobile,Yes
487736,Emma,Lefebvre,48,Homme,2025-02-02,Bronze,Genève,Genève,Suisse,Direct,Mobile,No
551223,Noah,Vincent,20,Femme,2024-05-13,Bronze,Paris,Île-de-France,France,Paid Search,Mobile,Yes
722493,Nathan,Simon,45,Homme,2024-10-17,Bronze,Strasbourg,Grand Est,France,Paid Search,Desktop,No
130614,Camille,Simon,20,Homme,2024-05-30,Silver,Toulouse,Occitanie,France,Paid Search,Mobile,Yes
915937,Eva,Bertrand,55,Femme,2024-03-31,Silver,Paris,Île-de-France,France,Organic Search,Desktop,Yes
867969,Hugo,Bonnet,33,Femme,2024-01-20,Gold,Lille,Hauts-de-France,France,Organic Search,Tablet,Yes
179027,Mia,Garcia,44,Femme,2024-04-14,Gold,Paris,Île-de-France,France,Paid Search,Mobile,No
799337,Noah,Dupont,52,Femme,2024-05-03,Silver,Paris,Île-de-France,France,Organic Search,Mobile,Yes
767194,Ethan,Morel,52,Femme,2025-05-16,Bronze,Montréal,Québec,Canada,Email,Mobile,Yes
900129,Lucas,Dubois,54,Femme,2025-12-31,Bronze,Bordeaux,Nouvelle-Aquitaine,France,Organic Search,Mobile,Yes
181988,Yanis,Girard,26,Femme,2025-10-27,Bronze,Lyon,Auvergne-Rhône-Alpes,France,Paid Search,Mobile,No
350434,Liam,Garcia,50,Femme,2024-10-22,Bronze,Nantes,Pays de la Loire,France,Organic Search,Mobile,No
397585,Yanis,Girard,38,Homme,2024-11-16,Bronze,Strasbourg,Grand Est,France,Paid Search,Mobile,No
111946,Liam,Vincent,18,Femme,2024-04-11,Bronze,Bordeaux,Nouvelle-Aquitaine,France,Referral,Mobile,No
427830,Sarah,Andre,18,Femme,2024-05-01,Bronze,Toulouse,Occitanie,France,Social Media,Desktop,Yes
924008,Ava,Dupont,50,Homme,2025-04-13,Silver,Lyon,Auvergne-Rhône-Alpes,France,Social Media,Mobile,Yes
520836,Nathan,Dupont,53,Homme,2025-09-14,Bronze,Bruxelles,Bruxelles-Capitale,Belgique,Referral,Desktop,Yes
750478,Alice,Durand,63,Femme,2025-09-26,Bronze,Bruxelles,Bruxelles-Capitale,Belgique,Social Media,Mobile,Yes
625591,Ethan,Francois,25,Femme,2024-05-11,Bronze,Montréal,Québec,Canada,Social Media,Desktop,Yes
308996,Louis,Girard,28,Homme,2025-06-19,Bronze,Paris,Île-de-France,France,Organic Search,Desktop,Yes
569244,Ines,Robert,30,Femme,2025-01-11,Silver,Marseille,Provence-Alpes-Côte d’Azur,France,Organic Search,Desktop,Yes
657891,Sophia,Robert,40,Non précisé,2025-05-11,Silver,Dakar,Dakar,Sénégal,Paid Search,Mobile,No
252281,Olivia,Morel,37,Femme,2024-08-23,Silver,Strasbourg,Grand Est,France,Direct,Desktop,No
752070,Emma,Legrand,48,Homme,2025-09-08,Bronze,Lille,Hauts-de-France,France,Direct,Desktop,Yes
372597,Sarah,Morel,31,Femme,2024-04-09,Silver,Lille,Hauts-de-France,France,Organic Search,Mobile,Yes
889635,Arthur,Legrand,33,Femme,2025-02-04,Silver,Paris,Île-de-France,France,Referral,Mobile,Yes
930697,Lucas,Fournier,32,Femme,2025-02-23,Bronze,Lyon,Auvergne-Rhône-Alpes,France,Paid Search,Mobile,No
102567,Manon,Durand,46,Homme,2025-06-26,Bronze,Marseille,Provence-Alpes-Côte d’Azur,France,Referral,Mobile,Yes
240638,Lina,Morel,23,Femme,2024-07-26,Bronze,Bruxelles,Bruxelles-Capitale,Belgique,Social Media,Desktop,Yes
132668,Arthur,Lambert,35,Femme,2024-05-30,Silver,Lyon,Auvergne-Rhône-Alpes,France,Email,Desktop,Yes
165857,Noah,Simon,25,Femme,2025-09-06,Silver,Dakar,Dakar,Sénégal,Direct,Mobile,Yes
416819,Noah,Martinez,34,Femme,2024-05-24,Silver,Genève,Genève,Suisse,Organic Search,Desktop,Yes
531680,Ethan,David,40,Femme,2024-02-24,Gold,Genève,Genève,Suisse,Organic Search,Mobile,No
878040,Louis,Robert,40,Femme,2025-11-25,Bronze,Bordeaux,Nouvelle-Aquitaine,France,Paid Search,Desktop,No
412156,Sarah,Lambert,23,Homme,2024-04-18,Bronze,Toulouse,Occitanie,France,Organic Search,Mobile,No
357048,Alice,Durand,45,Femme,2024-07-27,Gold,Bordeaux,Nouvelle-Aquitaine,France,Organic Search,Mobile,No
570380,Liam,Laurent,63,Femme,2024-03-14,Bronze,Lille,Hauts-de-France,France,Referral,Mobile,Yes
614194,Nathan,Bertrand,38,Homme,2025-01-20,Bronze,Montréal,Québec,Canada,Paid Search,Mobile,Yes
464541,Alice,Girard,47,Femme,2025-03-27,Bronze,Paris,Île-de-France,France,Paid Search,Mobile,No
912428,Chloe,Dubois,31,Homme,2024-01-26,Gold,Marseille,Provence-Alpes-Côte d’Azur,France,Organic Search,Mobile,No
896794,Chloe,Fournier,35,Homme,2024-09-27,Gold,Lyon,Auvergne-Rhône-Alpes,France,Organic Search,Mobile,Yes
599202,Olivia,Moreau,38,Homme,2025-06-24,Bronze,Bruxelles,Bruxelles-Capitale,Belgique,Referral,Mobile,Yes
412752,Noah,Moreau,51,Femme,2025-06-28,Bronze,Toulouse,Occitanie,France,Organic Search,Mobile,Yes
993630,Adam,Durand,53,Femme,2024-12-30,Bronze,Strasbourg,Grand Est,France,Paid Search,Desktop,No
961374,Jules,Martin,35,Homme,2025-12-14,Bronze,Toulouse,Occitanie,France,Paid Search,Mobile,Yes
310556,Arthur,Martinez,22,Femme,2025-09-15,Bronze,Strasbourg,Grand Est,France,Referral,Mobile,Yes
363814,Adam,Legrand,23,Femme,2024-03-12,Gold,Lyon,Auvergne-Rhône-Alpes,France,Organic Search,Mobile,No
629425,Liam,Martinez,49,Homme,2025-01-11,Bronze,Paris,Île-de-France,France,Social Media,Desktop,Yes
883353,Manon,Martinez,24,Homme,2025-12-27,Bronze,Bordeaux,Nouvelle-Aquitaine,France,Direct,Tablet,Yes
920298,Olivia,Petit,52,Femme,2025-04-07,Bronze,Bruxelles,Bruxelles-Capitale,Belgique,Direct,Mobile,Yes
346519,Emma,Dupont,43,Homme,2024-10-09,Bronze,Marseille,Provence-Alpes-Côte d’Azur,France,Referral,Mobile,No
294889,Lucas,Laurent,36,Femme,2025-11-08,Bronze,Genève,Genève,Suisse,Referral,Mobile,Yes
920398,Emma,Bernard,45,Homme,2025-09-23,Bronze,Bordeaux,Nouvelle-Aquitaine,France,Referral,Mobile,Yes
827155,Hugo,Vincent,42,Femme,2025-11-22,Bronze,Lyon,Auvergne-Rhône-Alpes,France,Organic Search,Mobile,Yes
830384,Sami,Leroy,41,Homme,2024-07-16,Bronze,Paris,Île-de-France,France,Email,Desktop,Yes
348084,Ethan,Moreau,18,Homme,2024-12-31,Bronze,Dakar,Dakar,Sénégal,Email,Desktop,Yes
765546,Lina,Martinez,41,Homme,2024-01-09,Bronze,Lille,Hauts-de-France,France,Referral,Desktop,Yes
723590,Tom,Vincent,20,Homme,2024-10-22,Bronze,Paris,Île-de-France,France,Paid Search,Mobile,No
606510,Ines,Vincent,52,Homme,2024-04-09,Silver,Marseille,Provence-Alpes-Côte d’Azur,France,Social Media,Mobile,Yes
400569,Lucas,Laurent,20,Homme,2024-05-08,Silver,Paris,Île-de-France,France,Social Media,Tablet,No
968899,Hugo,Mercier,54,Femme,2024-07-04,Bronze,Dakar,Dakar,Sénégal,Email,Desktop,Yes
955069,Olivia,Leroy,37,Femme,2024-11-08,Bronze,Dakar,Dakar,Sénégal,Referral,Mobile,Yes
648342,Alice,Garcia,19,Femme,2024-02-13,Bronze,Strasbourg,Grand Est,France,Organic Search,Desktop,No
924659,Louis,Roux,38,Homme,2024-01-14,Silver,Paris,Île-de-France,France,Organic Search,Desktop,Yes
250538,Alice,Bernard,49,Homme,2024-08-13,Silver,Lille,Hauts-de-France,France,Social Media,Mobile,Yes
853287,Jules,Martinez,43,Homme,2024-09-15,Silver,Lyon,Auvergne-Rhône-Alpes,France,Referral,Desktop,No
548453,Leo,Legrand,52,Non précisé,2024-04-06,Silver,Bordeaux,Nouvelle-Aquitaine,France,Organic Search,Mobile,Yes
234791,Manon,Vincent,18,Homme,2025-10-17,Bronze,Marseille,Provence-Alpes-Côte d’Azur,France,Organic Search,Desktop,Yes
858016,Nora,Girard,39,Homme,2025-10-25,Bronze,Bordeaux,Nouvelle-Aquitaine,France,Direct,Desktop,Yes
572736,Nora,Durand,40,Femme,2025-01-12,Silver,Nantes,Pays de la Loire,France,Social Media,Mobile,No
837252,Noah,Fournier,41,Femme,2024-05-08,Bronze,Genève,Genève,Suisse,Paid Search,Desktop,No
599849,Sophia,Bertrand,36,Femme,2025-12-15,Bronze,Lille,Hauts-de-France,France,Social Media,Mobile,Yes
736629,Ines,Martin,45,Femme,2025-08-24,Bronze,Toulouse,Occitanie,France,Organic Search,Mobile,No
449479,Hugo,Moreau,48,Femme,2024-02-13,Silver,Lille,Hauts-de-France,France,Organic Search,Desktop,No
756226,Sarah,Mercier,37,Femme,2025-03-01,Silver,Marseille,Provence-Alpes-Côte d’Azur,France,Social Media,Mobile,No
874948,Olivia,Girard,33,Homme,2025-02-02,Silver,Lille,Hauts-de-France,France,Organic Search,Mobile,Yes
374293,Emma,Moreau,46,Femme,2025-11-16,Bronze,Nantes,Pays de la Loire,France,Paid Search,Mobile,Yes
746011,Camille,Bertrand,19,Homme,2024-09-08,Bronze,Paris,Île-de-France,France,Social Media,Desktop,Yes
537368,Jules,Garcia,50,Femme,2025-02-02,Bronze,Lyon,Auvergne-Rhône-Alpes,France,Paid Search,Mobile,Yes
419258,Sarah,Andre,18,Femme,2025-04-04,Silver,Toulouse,Occitanie,France,Referral,Mobile,Yes
643393,Leo,David,50,Femme,2024-10-25,Bronze,Marseille,Provence-Alpes-Côte d’Azur,France,Direct,Mobile,Yes
553514,Lea,Morel,48,Non précisé,2025-11-11,Bronze,Montréal,Québec,Canada,Referral,Mobile,No
201963,Sophia,Roux,41,Femme,2024-04-02,Gold,Paris,Île-de-France,France,Social Media,Mobile,Yes
709706,Yanis,Garcia,28,Homme,2025-11-22,Bronze,Paris,Île-de-France,France,Organic Search,Desktop,Yes
358151,Manon,Michel,42,Femme,2024-03-18,Gold,Bordeaux,Nouvelle-Aquitaine,France,Social Media,Mobile,Yes
480449,Alice,Francois,58,Homme,2024-12-30,Bronze,Paris,Île-de-France,France,Organic Search,Mobile,Yes
129611,Ava,Robert,25,Homme,2024-12-24,Bronze,Marseille,Provence-Alpes-Côte d’Azur,France,Social Media,Tablet,Yes
364720,Eva,Martinez,63,Homme,2024-09-27,Silver,Paris,Île-de-France,France,Paid Search,Mobile,Yes
771578,Liam,Vincent,27,Femme,2024-05-28,Bronze,Lyon,Auvergne-Rhône-Alpes,France,Organic Search,Desktop,Yes
282434,Jules,Robert,25,Femme,2024-07-06,Silver,Toulouse,Occitanie,France,Paid Search,Mobile,No
616901,Gabriel,Thomas,39,Homme,2024-12-24,Bronze,Paris,Île-de-France,France,Social Media,Mobile,Yes
864761,Camille,Andre,46,Femme,2025-02-04,Silver,Paris,Île-de-France,France,Direct,Mobile,No
718197,Lucas,Lefebvre,20,Femme,2025-03-19,Bronze,Bordeaux,Nouvelle-Aquitaine,France,Referral,Desktop,Yes
695498,Camille,Vincent,50,Non précisé,2024-07-06,Silver,Marseille,Provence-Alpes-Côte d’Azur,France,Organic Search,Desktop,Yes
886505,Jules,Morel,24,Femme,2025-03-20,Bronze,Paris,Île-de-France,France,Organic Search,Mobile,No
765119,Chloe,Girard,45,Femme,2025-12-09,Bronze,Paris,Île-de-France,France,Paid Search,Desktop,Yes
597105,Louis,Legrand,49,Femme,2025-07-08,Silver,Lille,Hauts-de-France,France,Email,Mobile,Yes
212495,Ava,Michel,52,Homme,2025-10-06,Silver,Genève,Genève,Suisse,Paid Search,Desktop,Yes
883140,Nathan,Laurent,38,Homme,2024-03-19,Silver,Bordeaux,Nouvelle-Aquitaine,France,Paid Search,Desktop,No
456030,Chloe,Petit,46,Homme,2025-10-09,Bronze,Lyon,Auvergne-Rhône-Alpes,France,Organic Search,Mobile,No
842218,Manon,Simon,24,Femme,2025-03-21,Bronze,Marseille,Provence-Alpes-Côte d’Azur,France,Social Media,Mobile,Yes
746525,Jules,Fournier,47,Femme,2025-11-13,Bronze,Lyon,Auvergne-Rhône-Alpes,France,Social Media,Mobile,Yes
665255,Olivia,Bernard,39,Homme,2024-05-31,Gold,Lyon,Auvergne-Rhône-Alpes,France,Paid Search,Desktop,No
871400,Lina,Robert,46,Femme,2024-01-28,Silver,Strasbourg,Grand Est,France,Organic Search,Tablet,Yes
119113,Liam,Fournier,46,Femme,2025-09-19,Bronze,Bordeaux,Nouvelle-Aquitaine,France,Organic Search,Desktop,No
972317,Lea,Laurent,42,Femme,2025-02-10,Bronze,Bruxelles,Bruxelles-Capitale,Belgique,Organic Search,Mobile,No
618294,Hugo,Simon,37,Femme,2024-11-11,Silver,Paris,Île-de-France,France,Direct,Desktop,Yes
396586,Ethan,Michel,41,Homme,2025-11-20,Bronze,Bordeaux,Nouvelle-Aquitaine,France,Organic Search,Desktop,No
654900,Louis,Fournier,18,Femme,2025-10-29,Silver,Paris,Île-de-France,France,Organic Search,Mobile,Yes
340627,Hugo,Leroy,43,Homme,2024-11-11,Bronze,Lille,Hauts-de-France,France,Paid Search,Mobile,No
627996,Adam,Morel,40,Femme,2024-08-17,Silver,Dakar,Dakar,Sénégal,Social Media,Mobile,Yes
920139,Lea,Laurent,50,Femme,2024-11-20,Bronze,Lyon,Auvergne-Rhône-Alpes,France,Social Media,Tablet,No
452641,Manon,Girard,47,Homme,2025-05-19,Silver,Paris,Île-de-France,France,Social Media,Mobile,Yes
625384,Jules,Laurent,36,Homme,2025-09-05,Bronze,Montréal,Québec,Canada,Organic Search,Mobile,No
713741,Manon,Laurent,18,Homme,2024-01-16,Silver,Dakar,Dakar,Sénégal,Paid Search,Desktop,Yes
799352,Camille,Roux,33,Femme,2025-03-12,Bronze,Marseille,Provence-Alpes-Côte d’Azur,France,Paid Search,Tablet,Yes
136007,Manon,Dubois,37,Femme,2024-10-30,Bronze,Lyon,Auvergne-Rhône-Alpes,France,Direct,Desktop,Yes
726063,Sophia,Bernard,18,Homme,2025-06-17,Silver,Lille,Hauts-de-France,France,Organic Search,Mobile,No
257178,Chloe,Martin,25,Homme,2024-05-25,Silver,Paris,Île-de-France,France,Social Media,Mobile,No
604533,Adam,Garcia,47,Femme,2024-11-04,Bronze,Paris,Île-de-France,France,Referral,Mobile,No
646360,Sophia,Girard,30,Homme,2025-06-16,Bronze,Nantes,Pays de la Loire,France,Organic Search,Mobile,Yes
243318,Nathan,Morel,54,Femme,2024-06-26,Gold,Lille,Hauts-de-France,France,Social Media,Mobile,No
118311,Manon,Francois,33,Homme,2025-07-25,Silver,Strasbourg,Grand Est,France,Organic Search,Desktop,Yes
179538,Jules,Dupont,53,Homme,2025-03-08,Bronze,Bruxelles,Bruxelles-Capitale,Belgique,Email,Mobile,Yes
799268,Tom,Morel,31,Homme,2025-05-31,Silver,Lyon,Auvergne-Rhône-Alpes,France,Direct,Mobile,Yes
990001,Sophia,Roux,22,Femme,2025-12-19,Bronze,Toulouse,Occitanie,France,Direct,Mobile,No
800426,Jules,Moreau,26,Homme,2024-12-22,Silver,Paris,Île-de-France,France,Social Media,Desktop,No
287149,Mia,Dubois,54,Femme,2025-04-09,Silver,Lyon,Auvergne-Rhône-Alpes,France,Social Media,Mobile,Yes
